Order2019	POAexemptCode	Description
79421	T63.311D	"Toxic effect of venom of black widow spider, accidental (unintentional), subsequent encounter"
79422	T63.311S	"Toxic effect of venom of black widow spider, accidental (unintentional), sequela"
79425	T63.312D	"Toxic effect of venom of black widow spider, intentional self-harm, subsequent encounter"
79426	T63.312S	"Toxic effect of venom of black widow spider, intentional self-harm, sequela"
79429	T63.313D	"Toxic effect of venom of black widow spider, assault, subsequent encounter"
79430	T63.313S	"Toxic effect of venom of black widow spider, assault, sequela"
79433	T63.314D	"Toxic effect of venom of black widow spider, undetermined, subsequent encounter"
79434	T63.314S	"Toxic effect of venom of black widow spider, undetermined, sequela"
79438	T63.321D	"Toxic effect of venom of tarantula, accidental (unintentional), subsequent encounter"
79439	T63.321S	"Toxic effect of venom of tarantula, accidental (unintentional), sequela"
79442	T63.322D	"Toxic effect of venom of tarantula, intentional self-harm, subsequent encounter"
79443	T63.322S	"Toxic effect of venom of tarantula, intentional self-harm, sequela"
79446	T63.323D	"Toxic effect of venom of tarantula, assault, subsequent encounter"
79447	T63.323S	"Toxic effect of venom of tarantula, assault, sequela"
79450	T63.324D	"Toxic effect of venom of tarantula, undetermined, subsequent encounter"
79451	T63.324S	"Toxic effect of venom of tarantula, undetermined, sequela"
79455	T63.331D	"Toxic effect of venom of brown recluse spider, accidental (unintentional), subsequent encounter"
79456	T63.331S	"Toxic effect of venom of brown recluse spider, accidental (unintentional), sequela"
79459	T63.332D	"Toxic effect of venom of brown recluse spider, intentional self-harm, subsequent encounter"
79460	T63.332S	"Toxic effect of venom of brown recluse spider, intentional self-harm, sequela"
79463	T63.333D	"Toxic effect of venom of brown recluse spider, assault, subsequent encounter"
79464	T63.333S	"Toxic effect of venom of brown recluse spider, assault, sequela"
79467	T63.334D	"Toxic effect of venom of brown recluse spider, undetermined, subsequent encounter"
79468	T63.334S	"Toxic effect of venom of brown recluse spider, undetermined, sequela"
79472	T63.391D	"Toxic effect of venom of other spider, accidental (unintentional), subsequent encounter"
79473	T63.391S	"Toxic effect of venom of other spider, accidental (unintentional), sequela"
79476	T63.392D	"Toxic effect of venom of other spider, intentional self-harm, subsequent encounter"
79477	T63.392S	"Toxic effect of venom of other spider, intentional self-harm, sequela"
79480	T63.393D	"Toxic effect of venom of other spider, assault, subsequent encounter"
79481	T63.393S	"Toxic effect of venom of other spider, assault, sequela"
79484	T63.394D	"Toxic effect of venom of other spider, undetermined, subsequent encounter"
79485	T63.394S	"Toxic effect of venom of other spider, undetermined, sequela"
79490	T63.411D	"Toxic effect of venom of centipedes and venomous millipedes, accidental (unintentional), subsequent encounter"
79491	T63.411S	"Toxic effect of venom of centipedes and venomous millipedes, accidental (unintentional), sequela"
79494	T63.412D	"Toxic effect of venom of centipedes and venomous millipedes, intentional self-harm, subsequent encounter"
79495	T63.412S	"Toxic effect of venom of centipedes and venomous millipedes, intentional self-harm, sequela"
79498	T63.413D	"Toxic effect of venom of centipedes and venomous millipedes, assault, subsequent encounter"
79499	T63.413S	"Toxic effect of venom of centipedes and venomous millipedes, assault, sequela"
79502	T63.414D	"Toxic effect of venom of centipedes and venomous millipedes, undetermined, subsequent encounter"
79503	T63.414S	"Toxic effect of venom of centipedes and venomous millipedes, undetermined, sequela"
79507	T63.421D	"Toxic effect of venom of ants, accidental (unintentional), subsequent encounter"
79508	T63.421S	"Toxic effect of venom of ants, accidental (unintentional), sequela"
79511	T63.422D	"Toxic effect of venom of ants, intentional self-harm, subsequent encounter"
79512	T63.422S	"Toxic effect of venom of ants, intentional self-harm, sequela"
79515	T63.423D	"Toxic effect of venom of ants, assault, subsequent encounter"
79516	T63.423S	"Toxic effect of venom of ants, assault, sequela"
79519	T63.424D	"Toxic effect of venom of ants, undetermined, subsequent encounter"
79520	T63.424S	"Toxic effect of venom of ants, undetermined, sequela"
79524	T63.431D	"Toxic effect of venom of caterpillars, accidental (unintentional), subsequent encounter"
79525	T63.431S	"Toxic effect of venom of caterpillars, accidental (unintentional), sequela"
79528	T63.432D	"Toxic effect of venom of caterpillars, intentional self-harm, subsequent encounter"
79529	T63.432S	"Toxic effect of venom of caterpillars, intentional self-harm, sequela"
79532	T63.433D	"Toxic effect of venom of caterpillars, assault, subsequent encounter"
79533	T63.433S	"Toxic effect of venom of caterpillars, assault, sequela"
79536	T63.434D	"Toxic effect of venom of caterpillars, undetermined, subsequent encounter"
79537	T63.434S	"Toxic effect of venom of caterpillars, undetermined, sequela"
79541	T63.441D	"Toxic effect of venom of bees, accidental (unintentional), subsequent encounter"
79542	T63.441S	"Toxic effect of venom of bees, accidental (unintentional), sequela"
79545	T63.442D	"Toxic effect of venom of bees, intentional self-harm, subsequent encounter"
79546	T63.442S	"Toxic effect of venom of bees, intentional self-harm, sequela"
79549	T63.443D	"Toxic effect of venom of bees, assault, subsequent encounter"
79550	T63.443S	"Toxic effect of venom of bees, assault, sequela"
79553	T63.444D	"Toxic effect of venom of bees, undetermined, subsequent encounter"
79554	T63.444S	"Toxic effect of venom of bees, undetermined, sequela"
79558	T63.451D	"Toxic effect of venom of hornets, accidental (unintentional), subsequent encounter"
79559	T63.451S	"Toxic effect of venom of hornets, accidental (unintentional), sequela"
79562	T63.452D	"Toxic effect of venom of hornets, intentional self-harm, subsequent encounter"
79563	T63.452S	"Toxic effect of venom of hornets, intentional self-harm, sequela"
79566	T63.453D	"Toxic effect of venom of hornets, assault, subsequent encounter"
79567	T63.453S	"Toxic effect of venom of hornets, assault, sequela"
79570	T63.454D	"Toxic effect of venom of hornets, undetermined, subsequent encounter"
79571	T63.454S	"Toxic effect of venom of hornets, undetermined, sequela"
79575	T63.461D	"Toxic effect of venom of wasps, accidental (unintentional), subsequent encounter"
79576	T63.461S	"Toxic effect of venom of wasps, accidental (unintentional), sequela"
79579	T63.462D	"Toxic effect of venom of wasps, intentional self-harm, subsequent encounter"
79580	T63.462S	"Toxic effect of venom of wasps, intentional self-harm, sequela"
79583	T63.463D	"Toxic effect of venom of wasps, assault, subsequent encounter"
79584	T63.463S	"Toxic effect of venom of wasps, assault, sequela"
79587	T63.464D	"Toxic effect of venom of wasps, undetermined, subsequent encounter"
79588	T63.464S	"Toxic effect of venom of wasps, undetermined, sequela"
79592	T63.481D	"Toxic effect of venom of other arthropod, accidental (unintentional), subsequent encounter"
79593	T63.481S	"Toxic effect of venom of other arthropod, accidental (unintentional), sequela"
79596	T63.482D	"Toxic effect of venom of other arthropod, intentional self-harm, subsequent encounter"
79597	T63.482S	"Toxic effect of venom of other arthropod, intentional self-harm, sequela"
79600	T63.483D	"Toxic effect of venom of other arthropod, assault, subsequent encounter"
79601	T63.483S	"Toxic effect of venom of other arthropod, assault, sequela"
79604	T63.484D	"Toxic effect of venom of other arthropod, undetermined, subsequent encounter"
79605	T63.484S	"Toxic effect of venom of other arthropod, undetermined, sequela"
79610	T63.511D	"Toxic effect of contact with stingray, accidental (unintentional), subsequent encounter"
79611	T63.511S	"Toxic effect of contact with stingray, accidental (unintentional), sequela"
79614	T63.512D	"Toxic effect of contact with stingray, intentional self-harm, subsequent encounter"
79615	T63.512S	"Toxic effect of contact with stingray, intentional self-harm, sequela"
79618	T63.513D	"Toxic effect of contact with stingray, assault, subsequent encounter"
79619	T63.513S	"Toxic effect of contact with stingray, assault, sequela"
79622	T63.514D	"Toxic effect of contact with stingray, undetermined, subsequent encounter"
79623	T63.514S	"Toxic effect of contact with stingray, undetermined, sequela"
79627	T63.591D	"Toxic effect of contact with other venomous fish, accidental (unintentional), subsequent encounter"
79628	T63.591S	"Toxic effect of contact with other venomous fish, accidental (unintentional), sequela"
79631	T63.592D	"Toxic effect of contact with other venomous fish, intentional self-harm, subsequent encounter"
79632	T63.592S	"Toxic effect of contact with other venomous fish, intentional self-harm, sequela"
79635	T63.593D	"Toxic effect of contact with other venomous fish, assault, subsequent encounter"
79636	T63.593S	"Toxic effect of contact with other venomous fish, assault, sequela"
79639	T63.594D	"Toxic effect of contact with other venomous fish, undetermined, subsequent encounter"
79640	T63.594S	"Toxic effect of contact with other venomous fish, undetermined, sequela"
79645	T63.611D	"Toxic effect of contact with Portugese Man-o-war, accidental (unintentional), subsequent encounter"
79646	T63.611S	"Toxic effect of contact with Portugese Man-o-war, accidental (unintentional), sequela"
79649	T63.612D	"Toxic effect of contact with Portugese Man-o-war, intentional self-harm, subsequent encounter"
79650	T63.612S	"Toxic effect of contact with Portugese Man-o-war, intentional self-harm, sequela"
79653	T63.613D	"Toxic effect of contact with Portugese Man-o-war, assault, subsequent encounter"
79654	T63.613S	"Toxic effect of contact with Portugese Man-o-war, assault, sequela"
79657	T63.614D	"Toxic effect of contact with Portugese Man-o-war, undetermined, subsequent encounter"
79658	T63.614S	"Toxic effect of contact with Portugese Man-o-war, undetermined, sequela"
79662	T63.621D	"Toxic effect of contact with other jellyfish, accidental (unintentional), subsequent encounter"
79663	T63.621S	"Toxic effect of contact with other jellyfish, accidental (unintentional), sequela"
79666	T63.622D	"Toxic effect of contact with other jellyfish, intentional self-harm, subsequent encounter"
79667	T63.622S	"Toxic effect of contact with other jellyfish, intentional self-harm, sequela"
79670	T63.623D	"Toxic effect of contact with other jellyfish, assault, subsequent encounter"
79671	T63.623S	"Toxic effect of contact with other jellyfish, assault, sequela"
79674	T63.624D	"Toxic effect of contact with other jellyfish, undetermined, subsequent encounter"
79675	T63.624S	"Toxic effect of contact with other jellyfish, undetermined, sequela"
79679	T63.631D	"Toxic effect of contact with sea anemone, accidental (unintentional), subsequent encounter"
79680	T63.631S	"Toxic effect of contact with sea anemone, accidental (unintentional), sequela"
79683	T63.632D	"Toxic effect of contact with sea anemone, intentional self-harm, subsequent encounter"
79684	T63.632S	"Toxic effect of contact with sea anemone, intentional self-harm, sequela"
79687	T63.633D	"Toxic effect of contact with sea anemone, assault, subsequent encounter"
79688	T63.633S	"Toxic effect of contact with sea anemone, assault, sequela"
79691	T63.634D	"Toxic effect of contact with sea anemone, undetermined, subsequent encounter"
79692	T63.634S	"Toxic effect of contact with sea anemone, undetermined, sequela"
79696	T63.691D	"Toxic effect of contact with other venomous marine animals, accidental (unintentional), subsequent encounter"
79697	T63.691S	"Toxic effect of contact with other venomous marine animals, accidental (unintentional), sequela"
79700	T63.692D	"Toxic effect of contact with other venomous marine animals, intentional self-harm, subsequent encounter"
79701	T63.692S	"Toxic effect of contact with other venomous marine animals, intentional self-harm, sequela"
79704	T63.693D	"Toxic effect of contact with other venomous marine animals, assault, subsequent encounter"
79705	T63.693S	"Toxic effect of contact with other venomous marine animals, assault, sequela"
79708	T63.694D	"Toxic effect of contact with other venomous marine animals, undetermined, subsequent encounter"
79709	T63.694S	"Toxic effect of contact with other venomous marine animals, undetermined, sequela"
79714	T63.711D	"Toxic effect of contact with venomous marine plant, accidental (unintentional), subsequent encounter"
79715	T63.711S	"Toxic effect of contact with venomous marine plant, accidental (unintentional), sequela"
79718	T63.712D	"Toxic effect of contact with venomous marine plant, intentional self-harm, subsequent encounter"
79719	T63.712S	"Toxic effect of contact with venomous marine plant, intentional self-harm, sequela"
79722	T63.713D	"Toxic effect of contact with venomous marine plant, assault, subsequent encounter"
79723	T63.713S	"Toxic effect of contact with venomous marine plant, assault, sequela"
79726	T63.714D	"Toxic effect of contact with venomous marine plant, undetermined, subsequent encounter"
79727	T63.714S	"Toxic effect of contact with venomous marine plant, undetermined, sequela"
79731	T63.791D	"Toxic effect of contact with other venomous plant, accidental (unintentional), subsequent encounter"
79732	T63.791S	"Toxic effect of contact with other venomous plant, accidental (unintentional), sequela"
79735	T63.792D	"Toxic effect of contact with other venomous plant, intentional self-harm, subsequent encounter"
79736	T63.792S	"Toxic effect of contact with other venomous plant, intentional self-harm, sequela"
79739	T63.793D	"Toxic effect of contact with other venomous plant, assault, subsequent encounter"
79740	T63.793S	"Toxic effect of contact with other venomous plant, assault, sequela"
79743	T63.794D	"Toxic effect of contact with other venomous plant, undetermined, subsequent encounter"
79744	T63.794S	"Toxic effect of contact with other venomous plant, undetermined, sequela"
79749	T63.811D	"Toxic effect of contact with venomous frog, accidental (unintentional), subsequent encounter"
79750	T63.811S	"Toxic effect of contact with venomous frog, accidental (unintentional), sequela"
79753	T63.812D	"Toxic effect of contact with venomous frog, intentional self-harm, subsequent encounter"
79754	T63.812S	"Toxic effect of contact with venomous frog, intentional self-harm, sequela"
79757	T63.813D	"Toxic effect of contact with venomous frog, assault, subsequent encounter"
79758	T63.813S	"Toxic effect of contact with venomous frog, assault, sequela"
79761	T63.814D	"Toxic effect of contact with venomous frog, undetermined, subsequent encounter"
79762	T63.814S	"Toxic effect of contact with venomous frog, undetermined, sequela"
79766	T63.821D	"Toxic effect of contact with venomous toad, accidental (unintentional), subsequent encounter"
79767	T63.821S	"Toxic effect of contact with venomous toad, accidental (unintentional), sequela"
79770	T63.822D	"Toxic effect of contact with venomous toad, intentional self-harm, subsequent encounter"
79771	T63.822S	"Toxic effect of contact with venomous toad, intentional self-harm, sequela"
79774	T63.823D	"Toxic effect of contact with venomous toad, assault, subsequent encounter"
79775	T63.823S	"Toxic effect of contact with venomous toad, assault, sequela"
79778	T63.824D	"Toxic effect of contact with venomous toad, undetermined, subsequent encounter"
79779	T63.824S	"Toxic effect of contact with venomous toad, undetermined, sequela"
79783	T63.831D	"Toxic effect of contact with other venomous amphibian, accidental (unintentional), subsequent encounter"
79784	T63.831S	"Toxic effect of contact with other venomous amphibian, accidental (unintentional), sequela"
79787	T63.832D	"Toxic effect of contact with other venomous amphibian, intentional self-harm, subsequent encounter"
79788	T63.832S	"Toxic effect of contact with other venomous amphibian, intentional self-harm, sequela"
79791	T63.833D	"Toxic effect of contact with other venomous amphibian, assault, subsequent encounter"
79792	T63.833S	"Toxic effect of contact with other venomous amphibian, assault, sequela"
79795	T63.834D	"Toxic effect of contact with other venomous amphibian, undetermined, subsequent encounter"
79796	T63.834S	"Toxic effect of contact with other venomous amphibian, undetermined, sequela"
79800	T63.891D	"Toxic effect of contact with other venomous animals, accidental (unintentional), subsequent encounter"
79801	T63.891S	"Toxic effect of contact with other venomous animals, accidental (unintentional), sequela"
79804	T63.892D	"Toxic effect of contact with other venomous animals, intentional self-harm, subsequent encounter"
79805	T63.892S	"Toxic effect of contact with other venomous animals, intentional self-harm, sequela"
79808	T63.893D	"Toxic effect of contact with other venomous animals, assault, subsequent encounter"
79809	T63.893S	"Toxic effect of contact with other venomous animals, assault, sequela"
79812	T63.894D	"Toxic effect of contact with other venomous animals, undetermined, subsequent encounter"
79813	T63.894S	"Toxic effect of contact with other venomous animals, undetermined, sequela"
79817	T63.91XD	"Toxic effect of contact with unspecified venomous animal, accidental (unintentional), subsequent encounter"
79818	T63.91XS	"Toxic effect of contact with unspecified venomous animal, accidental (unintentional), sequela"
79821	T63.92XD	"Toxic effect of contact with unspecified venomous animal, intentional self-harm, subsequent encounter"
79822	T63.92XS	"Toxic effect of contact with unspecified venomous animal, intentional self-harm, sequela"
79825	T63.93XD	"Toxic effect of contact with unspecified venomous animal, assault, subsequent encounter"
79826	T63.93XS	"Toxic effect of contact with unspecified venomous animal, assault, sequela"
79829	T63.94XD	"Toxic effect of contact with unspecified venomous animal, undetermined, subsequent encounter"
79830	T63.94XS	"Toxic effect of contact with unspecified venomous animal, undetermined, sequela"
79835	T64.01XD	"Toxic effect of aflatoxin, accidental (unintentional), subsequent encounter"
79836	T64.01XS	"Toxic effect of aflatoxin, accidental (unintentional), sequela"
79839	T64.02XD	"Toxic effect of aflatoxin, intentional self-harm, subsequent encounter"
79840	T64.02XS	"Toxic effect of aflatoxin, intentional self-harm, sequela"
79843	T64.03XD	"Toxic effect of aflatoxin, assault, subsequent encounter"
79844	T64.03XS	"Toxic effect of aflatoxin, assault, sequela"
79847	T64.04XD	"Toxic effect of aflatoxin, undetermined, subsequent encounter"
79848	T64.04XS	"Toxic effect of aflatoxin, undetermined, sequela"
79852	T64.81XD	"Toxic effect of other mycotoxin food contaminants, accidental (unintentional), subsequent encounter"
79853	T64.81XS	"Toxic effect of other mycotoxin food contaminants, accidental (unintentional), sequela"
79856	T64.82XD	"Toxic effect of other mycotoxin food contaminants, intentional self-harm, subsequent encounter"
79857	T64.82XS	"Toxic effect of other mycotoxin food contaminants, intentional self-harm, sequela"
79860	T64.83XD	"Toxic effect of other mycotoxin food contaminants, assault, subsequent encounter"
79861	T64.83XS	"Toxic effect of other mycotoxin food contaminants, assault, sequela"
79864	T64.84XD	"Toxic effect of other mycotoxin food contaminants, undetermined, subsequent encounter"
79865	T64.84XS	"Toxic effect of other mycotoxin food contaminants, undetermined, sequela"
79871	T65.0X1D	"Toxic effect of cyanides, accidental (unintentional), subsequent encounter"
79872	T65.0X1S	"Toxic effect of cyanides, accidental (unintentional), sequela"
79875	T65.0X2D	"Toxic effect of cyanides, intentional self-harm, subsequent encounter"
79876	T65.0X2S	"Toxic effect of cyanides, intentional self-harm, sequela"
79879	T65.0X3D	"Toxic effect of cyanides, assault, subsequent encounter"
79880	T65.0X3S	"Toxic effect of cyanides, assault, sequela"
79883	T65.0X4D	"Toxic effect of cyanides, undetermined, subsequent encounter"
79884	T65.0X4S	"Toxic effect of cyanides, undetermined, sequela"
79889	T65.1X1D	"Toxic effect of strychnine and its salts, accidental (unintentional), subsequent encounter"
79890	T65.1X1S	"Toxic effect of strychnine and its salts, accidental (unintentional), sequela"
79893	T65.1X2D	"Toxic effect of strychnine and its salts, intentional self-harm, subsequent encounter"
79894	T65.1X2S	"Toxic effect of strychnine and its salts, intentional self-harm, sequela"
79897	T65.1X3D	"Toxic effect of strychnine and its salts, assault, subsequent encounter"
79898	T65.1X3S	"Toxic effect of strychnine and its salts, assault, sequela"
79901	T65.1X4D	"Toxic effect of strychnine and its salts, undetermined, subsequent encounter"
79902	T65.1X4S	"Toxic effect of strychnine and its salts, undetermined, sequela"
79907	T65.211D	"Toxic effect of chewing tobacco, accidental (unintentional), subsequent encounter"
79908	T65.211S	"Toxic effect of chewing tobacco, accidental (unintentional), sequela"
79911	T65.212D	"Toxic effect of chewing tobacco, intentional self-harm, subsequent encounter"
79912	T65.212S	"Toxic effect of chewing tobacco, intentional self-harm, sequela"
79915	T65.213D	"Toxic effect of chewing tobacco, assault, subsequent encounter"
79916	T65.213S	"Toxic effect of chewing tobacco, assault, sequela"
79919	T65.214D	"Toxic effect of chewing tobacco, undetermined, subsequent encounter"
79920	T65.214S	"Toxic effect of chewing tobacco, undetermined, sequela"
79924	T65.221D	"Toxic effect of tobacco cigarettes, accidental (unintentional), subsequent encounter"
79925	T65.221S	"Toxic effect of tobacco cigarettes, accidental (unintentional), sequela"
79928	T65.222D	"Toxic effect of tobacco cigarettes, intentional self-harm, subsequent encounter"
79929	T65.222S	"Toxic effect of tobacco cigarettes, intentional self-harm, sequela"
79932	T65.223D	"Toxic effect of tobacco cigarettes, assault, subsequent encounter"
79933	T65.223S	"Toxic effect of tobacco cigarettes, assault, sequela"
79936	T65.224D	"Toxic effect of tobacco cigarettes, undetermined, subsequent encounter"
79937	T65.224S	"Toxic effect of tobacco cigarettes, undetermined, sequela"
79941	T65.291D	"Toxic effect of other tobacco and nicotine, accidental (unintentional), subsequent encounter"
79942	T65.291S	"Toxic effect of other tobacco and nicotine, accidental (unintentional), sequela"
79945	T65.292D	"Toxic effect of other tobacco and nicotine, intentional self-harm, subsequent encounter"
79946	T65.292S	"Toxic effect of other tobacco and nicotine, intentional self-harm, sequela"
79949	T65.293D	"Toxic effect of other tobacco and nicotine, assault, subsequent encounter"
79950	T65.293S	"Toxic effect of other tobacco and nicotine, assault, sequela"
79953	T65.294D	"Toxic effect of other tobacco and nicotine, undetermined, subsequent encounter"
79954	T65.294S	"Toxic effect of other tobacco and nicotine, undetermined, sequela"
79959	T65.3X1D	"Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, accidental (unintentional), subsequent encounter"
79960	T65.3X1S	"Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, accidental (unintentional), sequela"
79963	T65.3X2D	"Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, intentional self-harm, subsequent encounter"
79964	T65.3X2S	"Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, intentional self-harm, sequela"
79967	T65.3X3D	"Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, assault, subsequent encounter"
79968	T65.3X3S	"Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, assault, sequela"
79971	T65.3X4D	"Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, undetermined, subsequent encounter"
79972	T65.3X4S	"Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, undetermined, sequela"
79977	T65.4X1D	"Toxic effect of carbon disulfide, accidental (unintentional), subsequent encounter"
79978	T65.4X1S	"Toxic effect of carbon disulfide, accidental (unintentional), sequela"
79981	T65.4X2D	"Toxic effect of carbon disulfide, intentional self-harm, subsequent encounter"
79982	T65.4X2S	"Toxic effect of carbon disulfide, intentional self-harm, sequela"
79985	T65.4X3D	"Toxic effect of carbon disulfide, assault, subsequent encounter"
79986	T65.4X3S	"Toxic effect of carbon disulfide, assault, sequela"
79989	T65.4X4D	"Toxic effect of carbon disulfide, undetermined, subsequent encounter"
79990	T65.4X4S	"Toxic effect of carbon disulfide, undetermined, sequela"
79995	T65.5X1D	"Toxic effect of nitroglycerin and other nitric acids and esters, accidental (unintentional), subsequent encounter"
79996	T65.5X1S	"Toxic effect of nitroglycerin and other nitric acids and esters, accidental (unintentional), sequela"
79999	T65.5X2D	"Toxic effect of nitroglycerin and other nitric acids and esters, intentional self-harm, subsequent encounter"
80000	T65.5X2S	"Toxic effect of nitroglycerin and other nitric acids and esters, intentional self-harm, sequela"
80003	T65.5X3D	"Toxic effect of nitroglycerin and other nitric acids and esters, assault, subsequent encounter"
80004	T65.5X3S	"Toxic effect of nitroglycerin and other nitric acids and esters, assault, sequela"
80007	T65.5X4D	"Toxic effect of nitroglycerin and other nitric acids and esters, undetermined, subsequent encounter"
80008	T65.5X4S	"Toxic effect of nitroglycerin and other nitric acids and esters, undetermined, sequela"
80013	T65.6X1D	"Toxic effect of paints and dyes, not elsewhere classified, accidental (unintentional), subsequent encounter"
80014	T65.6X1S	"Toxic effect of paints and dyes, not elsewhere classified, accidental (unintentional), sequela"
80017	T65.6X2D	"Toxic effect of paints and dyes, not elsewhere classified, intentional self-harm, subsequent encounter"
80018	T65.6X2S	"Toxic effect of paints and dyes, not elsewhere classified, intentional self-harm, sequela"
80021	T65.6X3D	"Toxic effect of paints and dyes, not elsewhere classified, assault, subsequent encounter"
80022	T65.6X3S	"Toxic effect of paints and dyes, not elsewhere classified, assault, sequela"
80025	T65.6X4D	"Toxic effect of paints and dyes, not elsewhere classified, undetermined, subsequent encounter"
80026	T65.6X4S	"Toxic effect of paints and dyes, not elsewhere classified, undetermined, sequela"
80031	T65.811D	"Toxic effect of latex, accidental (unintentional), subsequent encounter"
80032	T65.811S	"Toxic effect of latex, accidental (unintentional), sequela"
80035	T65.812D	"Toxic effect of latex, intentional self-harm, subsequent encounter"
80036	T65.812S	"Toxic effect of latex, intentional self-harm, sequela"
80039	T65.813D	"Toxic effect of latex, assault, subsequent encounter"
80040	T65.813S	"Toxic effect of latex, assault, sequela"
80043	T65.814D	"Toxic effect of latex, undetermined, subsequent encounter"
80044	T65.814S	"Toxic effect of latex, undetermined, sequela"
80048	T65.821D	"Toxic effect of harmful algae and algae toxins, accidental (unintentional), subsequent encounter"
80049	T65.821S	"Toxic effect of harmful algae and algae toxins, accidental (unintentional), sequela"
80052	T65.822D	"Toxic effect of harmful algae and algae toxins, intentional self-harm, subsequent encounter"
80053	T65.822S	"Toxic effect of harmful algae and algae toxins, intentional self-harm, sequela"
80056	T65.823D	"Toxic effect of harmful algae and algae toxins, assault, subsequent encounter"
80057	T65.823S	"Toxic effect of harmful algae and algae toxins, assault, sequela"
80060	T65.824D	"Toxic effect of harmful algae and algae toxins, undetermined, subsequent encounter"
80061	T65.824S	"Toxic effect of harmful algae and algae toxins, undetermined, sequela"
80065	T65.831D	"Toxic effect of fiberglass, accidental (unintentional), subsequent encounter"
80066	T65.831S	"Toxic effect of fiberglass, accidental (unintentional), sequela"
80069	T65.832D	"Toxic effect of fiberglass, intentional self-harm, subsequent encounter"
80070	T65.832S	"Toxic effect of fiberglass, intentional self-harm, sequela"
80073	T65.833D	"Toxic effect of fiberglass, assault, subsequent encounter"
80074	T65.833S	"Toxic effect of fiberglass, assault, sequela"
80077	T65.834D	"Toxic effect of fiberglass, undetermined, subsequent encounter"
80078	T65.834S	"Toxic effect of fiberglass, undetermined, sequela"
80082	T65.891D	"Toxic effect of other specified substances, accidental (unintentional), subsequent encounter"
80083	T65.891S	"Toxic effect of other specified substances, accidental (unintentional), sequela"
80086	T65.892D	"Toxic effect of other specified substances, intentional self-harm, subsequent encounter"
80087	T65.892S	"Toxic effect of other specified substances, intentional self-harm, sequela"
80090	T65.893D	"Toxic effect of other specified substances, assault, subsequent encounter"
80091	T65.893S	"Toxic effect of other specified substances, assault, sequela"
80094	T65.894D	"Toxic effect of other specified substances, undetermined, subsequent encounter"
80095	T65.894S	"Toxic effect of other specified substances, undetermined, sequela"
80099	T65.91XD	"Toxic effect of unspecified substance, accidental (unintentional), subsequent encounter"
80100	T65.91XS	"Toxic effect of unspecified substance, accidental (unintentional), sequela"
80103	T65.92XD	"Toxic effect of unspecified substance, intentional self-harm, subsequent encounter"
80104	T65.92XS	"Toxic effect of unspecified substance, intentional self-harm, sequela"
80107	T65.93XD	"Toxic effect of unspecified substance, assault, subsequent encounter"
80108	T65.93XS	"Toxic effect of unspecified substance, assault, sequela"
80111	T65.94XD	"Toxic effect of unspecified substance, undetermined, subsequent encounter"
80112	T65.94XS	"Toxic effect of unspecified substance, undetermined, sequela"
80115	T66.XXXD	"Radiation sickness, unspecified, subsequent encounter"
80116	T66.XXXS	"Radiation sickness, unspecified, sequela"
80120	T67.0XXD	"Heatstroke and sunstroke, subsequent encounter"
80121	T67.0XXS	"Heatstroke and sunstroke, sequela"
80124	T67.1XXD	"Heat syncope, subsequent encounter"
80125	T67.1XXS	"Heat syncope, sequela"
80128	T67.2XXD	"Heat cramp, subsequent encounter"
80129	T67.2XXS	"Heat cramp, sequela"
80132	T67.3XXD	"Heat exhaustion, anhydrotic, subsequent encounter"
80133	T67.3XXS	"Heat exhaustion, anhydrotic, sequela"
80136	T67.4XXD	"Heat exhaustion due to salt depletion, subsequent encounter"
80137	T67.4XXS	"Heat exhaustion due to salt depletion, sequela"
80140	T67.5XXD	"Heat exhaustion, unspecified, subsequent encounter"
80141	T67.5XXS	"Heat exhaustion, unspecified, sequela"
80144	T67.6XXD	"Heat fatigue, transient, subsequent encounter"
80145	T67.6XXS	"Heat fatigue, transient, sequela"
80148	T67.7XXD	"Heat edema, subsequent encounter"
80149	T67.7XXS	"Heat edema, sequela"
80152	T67.8XXD	"Other effects of heat and light, subsequent encounter"
80153	T67.8XXS	"Other effects of heat and light, sequela"
80156	T67.9XXD	"Effect of heat and light, unspecified, subsequent encounter"
80157	T67.9XXS	"Effect of heat and light, unspecified, sequela"
80160	T68.XXXD	"Hypothermia, subsequent encounter"
80161	T68.XXXS	"Hypothermia, sequela"
80167	T69.011D	"Immersion hand, right hand, subsequent encounter"
80168	T69.011S	"Immersion hand, right hand, sequela"
80171	T69.012D	"Immersion hand, left hand, subsequent encounter"
80172	T69.012S	"Immersion hand, left hand, sequela"
80175	T69.019D	"Immersion hand, unspecified hand, subsequent encounter"
80176	T69.019S	"Immersion hand, unspecified hand, sequela"
80180	T69.021D	"Immersion foot, right foot, subsequent encounter"
80181	T69.021S	"Immersion foot, right foot, sequela"
80184	T69.022D	"Immersion foot, left foot, subsequent encounter"
80185	T69.022S	"Immersion foot, left foot, sequela"
